ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
16748,312,Patrick Peterson,1995-06-01,S,M,40000,0,Skilled Manual,1,2,1751 Joan Ave.,,913-555-0175,10/06/2019 00:00,10/06/2024
16749,369,Aaron Coleman,1994-05-10,S,M,30000,0,Skilled Manual,1,1,3393 Alpha Way,,914-555-0128,07/06/2019 00:00,07/06/2024
16789,637,Jennifer Harris,1967-09-21,M,F,60000,0,Management,1,3,665 Rishell Ct.,,167-555-0129,21/06/2019 00:00,21/06/2024
16790,547,Hunter Lopez,1967-02-10,M,M,60000,0,Management,1,3,7079 Green Leaf Drive,,400-555-0145,27/06/2019 00:00,27/06/2024
16806,302,Louis Zhao,1970-08-04,M,M,60000,1,Professional,1,1,1899 Hooftrail Way,,100-555-0146,09/06/2019 00:00,09/06/2024
16849,69,Jonathan Collins,1983-09-28,M,M,80000,3,Professional,1,2,9808 Holiday Hills,,319-555-0114,06/06/2019 00:00,08/07/2024
16853,310,Christina Bailey,1983-02-20,S,F,110000,3,Management,1,0,3859 Anchor Ave,,394-555-0181,22/06/2019 00:00,22/06/2024
16858,616,Jan Lopez,1982-08-13,M,F,100000,2,Professional,1,3,4214 Willbrook Court,,950-555-0171,09/06/2019 00:00,09/06/2024
16917,300,Brett Subram,1988-02-03,M,M,120000,1,Management,1,4,8237 Gibrix Dr.,,172-555-0150,11/06/2019 00:00,11/06/2024
16923,623,Connor Gonzales,1998-11-09,S,M,40000,0,Skilled Manual,1,1,4672 Euclid Ave,,187-555-0111,08/06/2019 00:00,08/06/2024
16941,178,Amy Yang,1976-09-19,M,F,10000,0,Manual,1,0,Hauptstr 6142,,1 (11) 500 555-0128,09/06/2019 00:00,09/06/2024
16957,642,Seth Wilson,1989-11-20,M,M,60000,0,Professional,1,0,9563 Lani Kai Drive,,619-555-0115,23/06/2019 00:00,23/06/2024
16966,336,Amanda Diaz,1987-06-11,M,F,40000,5,Skilled Manual,0,3,8083 Ridgewood Drive,,931-555-0154,19/06/2019 00:00,19/06/2024
16988,348,Brian Bailey,1985-04-19,S,M,80000,3,Skilled Manual,0,2,9013 Ramsay Circle,,621-555-0190,03/06/2019 00:00,03/06/2024
17019,536,Andrea Hall,1981-05-27,M,F,40000,3,Skilled Manual,1,4,3270 Temple Drive,,570-555-0155,02/06/2019 00:00,02/06/2024
17091,130,Tammy Patel,1992-04-22,M,F,10000,0,Manual,0,2,Lützowplatz 58,,1 (11) 500 555-0132,21/06/2019 00:00,21/06/2024
17131,637,Lauren Henderson,1965-03-03,S,F,70000,0,Management,1,2,5415 San Gabriel Dr.,,232-555-0161,12/06/2019 00:00,12/06/2024
17132,642,Isabella James,1965-12-06,S,F,70000,0,Management,1,2,1354 Catnip Court,,527-555-0196,07/06/2019 00:00,07/06/2024
17178,300,Trisha Liang,1972-07-19,M,F,60000,1,Professional,1,2,37 Peachwillow Lane,,757-555-0197,18/06/2019 00:00,18/06/2024
17197,127,Mindy Nara,1964-01-17,S,F,90000,0,Professional,1,2,Auf den Kuhlen Straße 19,,1 (11) 500 555-0118,27/06/2019 00:00,27/06/2024
17201,166,Vincent Yang,1965-11-21,S,M,80000,0,Professional,0,2,Heiderplatz 928,,1 (11) 500 555-0153,26/06/2019 00:00,26/06/2024
17273,536,Jonathon Torres,1978-05-09,M,M,70000,4,Professional,1,1,2648 Santa Ana Drive,,251-555-0199,12/06/2019 00:00,12/06/2024
17429,536,Wyatt Carter,1981-06-17,M,M,80000,4,Professional,1,3,389 Alamo Way,,944-555-0122,02/06/2019 00:00,02/06/2024
17457,612,Katherine Allen,1974-03-27,M,F,60000,0,Skilled Manual,0,2,9424 Pine Creek Way,,737-555-0166,02/06/2019 00:00,02/06/2024
17472,302,Meredith Torres,1959-02-27,S,F,60000,0,Management,1,2,4697 Yosemite Dr.,,908-555-0132,25/06/2019 00:00,25/06/2024
17516,634,Thomas Foster,1993-05-11,S,M,80000,0,Management,0,1,5866 Harvard Court,,117-555-0180,27/06/2019 00:00,27/06/2024
17523,338,Jordan West,1986-07-16,M,M,130000,1,Management,1,4,8512 Arrowwood Circle,,764-555-0133,28/06/2019 00:00,28/06/2024
17550,545,Mason Edwards,1962-10-21,S,M,60000,0,Management,1,2,6217 W. Watson Court,,933-555-0191,21/06/2019 00:00,21/06/2024
17638,202,Clarence Zheng,1992-02-02,S,M,30000,0,Manual,1,1,2086 Rotherham Dr.,,1 (11) 500 555-0132,09/06/2019 00:00,09/06/2024
17687,634,Miguel Turner,1979-01-23,M,M,60000,0,Skilled Manual,1,0,3711 Rollingwood Dr,,176-555-0113,07/06/2019 00:00,07/06/2024
17731,10,Tracy Sharma,1998-05-04,M,F,10000,0,Manual,0,1,2909 Woodland Dr.,,1 (11) 500 555-0162,07/06/2019 00:00,07/06/2024
17854,147,Shannon Gomez,1994-05-22,S,M,30000,0,Clerical,1,1,Am Kreuz 444,,1 (11) 500 555-0114,05/06/2019 00:00,05/06/2024
17906,24,Jonathon Vazquez,1999-02-09,M,M,10000,0,Manual,1,1,9003 C St.,,1 (11) 500 555-0112,06/06/2019 00:00,06/06/2024
17967,279,Cassandra Gonzalez,1972-05-24,M,F,10000,0,Manual,0,2,8584 Clayton Rd,,1 (11) 500 555-0185,30/06/2019 00:00,30/06/2024
18035,162,Karen Zhang,1994-09-10,S,F,20000,0,Manual,1,2,Pappelallee 612,,1 (11) 500 555-0189,28/06/2019 00:00,28/06/2024
18051,64,Caroline Price,1981-11-07,M,F,60000,0,Skilled Manual,1,1,543 Sand Pointe Lane,Box #311,662-555-0188,04/06/2019 00:00,04/06/2024
18089,51,Melanie Gonzales,1969-09-13,M,F,40000,1,Professional,1,2,7466 Firestone,,595-555-0173,01/06/2019 00:00,01/06/2024
18091,53,Chase Bell,1969-05-13,S,M,40000,1,Professional,1,2,5175 Elm Rd.,,261-555-0116,07/06/2019 00:00,07/06/2024
18092,54,Eduardo Baker,1969-03-16,M,M,40000,1,Skilled Manual,1,2,7233 Leticia,,698-555-0189,04/06/2019 00:00,04/06/2024
18103,49,Chelsea Gonzalez,1971-06-24,S,F,60000,1,Professional,0,2,4377 Westminster Pl.,,234-555-0154,12/06/2019 00:00,12/06/2024
18117,634,Fernando Washington,1972-07-25,S,M,60000,1,Professional,1,2,6739 Rishell Ct.,,467-555-0170,25/06/2019 00:00,25/06/2024
18118,58,Megan Reed,1972-04-24,M,F,60000,1,Professional,0,2,757 Pine Creek Way,,495-555-0119,01/06/2019 00:00,01/06/2024
18138,202,Walter Alonso,1975-02-09,M,M,100000,3,Professional,1,4,"3, rue Lamarck",,1 (11) 500 555-0194,08/06/2019 00:00,08/06/2024
18144,202,Katie Chapman,1964-11-06,M,F,80000,0,Management,1,2,"37, rue Faubourg St Antoine",,1 (11) 500 555-0133,02/06/2019 00:00,02/06/2024
18279,19,Rachael Suri,1981-09-20,S,F,60000,0,Skilled Manual,1,1,205 Choctaw Court,,1 (11) 500 555-0122,08/06/2019 00:00,13/06/2024
18311,316,Jennifer Mitchell,1995-05-13,M,F,40000,0,Skilled Manual,1,1,838 C Northwood Dr.,,844-555-0169,17/06/2019 00:00,17/06/2024
18313,302,Arianna Foster,2000-05-15,S,F,30000,0,Skilled Manual,0,2,6137 Freya Way,,692-555-0112,02/06/2019 00:00,02/06/2024
18324,51,Jackson Butler,1998-04-18,S,M,40000,0,Skilled Manual,0,2,6541 Bonita Ave,,586-555-0151,20/06/2019 00:00,20/06/2024
18333,21,Meredith Patel,1961-08-21,S,F,30000,0,Clerical,1,2,2413 Roanwood Way,,1 (11) 500 555-0192,26/06/2019 00:00,26/06/2024
18362,49,Erin Howard,1998-11-13,M,F,40000,0,Skilled Manual,0,2,4613 Pine Drive,,394-555-0111,02/06/2019 00:00,02/06/2024
18363,49,Lucas Ward,1998-01-06,M,M,40000,0,Skilled Manual,1,2,8369 Dutch Slough Rd.,,585-555-0117,22/06/2019 00:00,22/06/2024
18368,49,Austin Hughes,1991-02-09,M,M,60000,1,Skilled Manual,1,0,826 Sycamore Drive,,332-555-0111,21/06/2019 00:00,21/06/2024
18372,70,Jeremiah Thomas,1992-03-22,M,M,50000,1,Skilled Manual,1,0,4024 Montana,# 113,403-555-0173,14/06/2019 00:00,14/06/2024
18375,355,Michelle Morris,1984-05-23,M,F,150000,0,Management,1,4,4584 Pinetree Ct.,,891-555-0188,22/06/2019 00:00,22/06/2024
18376,347,Abigail Diaz,1976-07-26,M,F,70000,2,Professional,1,0,5134 Oak Park Blvd,,918-555-0152,18/06/2019 00:00,18/06/2024
18378,369,Dalton Foster,1976-04-13,M,M,80000,0,Professional,0,2,7097 Algiers Drive,,238-555-0185,03/06/2019 00:00,03/06/2024
18381,307,Katherine Ward,1976-11-05,S,F,90000,1,Professional,1,1,6620 Leonard Ct.,,939-555-0192,11/06/2019 00:00,11/06/2024
18386,316,Kevin Shan,1983-05-26,M,M,120000,3,Professional,1,3,8719 St. Peter Court,,125-555-0141,12/06/2019 00:00,12/06/2024
18388,372,Julia Russell,1983-11-16,M,F,150000,1,Management,1,2,3596 Kingsford Dr.,,698-555-0179,21/06/2019 00:00,21/06/2024
18393,542,Angela Ross,1982-07-21,M,F,100000,2,Professional,1,3,8390 Galloway Dr,,113-555-0128,04/06/2019 00:00,04/06/2024
18394,635,Sean Wright,1982-05-19,M,M,100000,2,Professional,1,3,864 Wee Donegal,,981-555-0169,18/06/2019 00:00,18/06/2024
18395,553,Xavier Howard,1982-07-04,M,M,100000,2,Professional,1,4,5778 Hames Dr.,,156-555-0152,08/06/2019 00:00,08/06/2024
18398,310,Geoffrey Sanchez,1982-01-20,S,M,110000,3,Management,1,3,8463 Vista Avenue,,314-555-0185,12/06/2019 00:00,12/06/2024
18399,311,Sara Torres,1982-02-09,S,F,120000,3,Professional,1,4,7740 LaCrosse Ave,,793-555-0141,05/06/2019 00:00,05/06/2024
18400,326,Jeremiah Jackson,1982-06-24,S,M,120000,3,Professional,1,4,8683 San Antonio,,436-555-0182,30/06/2019 00:00,30/06/2024
18403,607,Madeline Phillips,1981-02-26,S,F,80000,4,Professional,1,3,1542 Del Rey St.,,528-555-0156,28/06/2019 00:00,28/06/2024
18406,329,Zachary Ross,1981-10-27,S,M,130000,3,Management,0,2,6145 Frisbie Court,,458-555-0188,26/06/2019 00:00,26/06/2024
18412,316,Mary Parker,1975-03-27,S,F,70000,3,Professional,1,0,4080 Mendocino Dr,,283-555-0196,22/06/2019 00:00,22/06/2024
18413,329,Samuel Jackson,1975-08-01,M,M,80000,2,Professional,1,1,676 Yosemite Ct,,929-555-0187,26/06/2019 00:00,26/06/2024
18415,302,Summer Mehta,1955-11-20,M,F,70000,0,Management,1,2,328 Shell Dr.,,238-555-0168,25/06/2019 00:00,25/06/2024
18416,547,Emma Peterson,1980-05-22,M,F,100000,2,Professional,1,4,2431 Santa Lucia Dr.,,186-555-0128,06/06/2019 00:00,06/06/2024
18418,311,Dawn Sun,1980-12-23,S,F,110000,3,Professional,1,4,4392 Lakeview Pl.,,969-555-0111,30/06/2019 00:00,30/06/2024
18420,358,Riley Stewart,1980-04-17,M,F,160000,3,Professional,0,3,2369 Teak St.,,618-555-0117,09/06/2019 00:00,09/06/2024
18422,374,Taylor Jones,1980-05-03,S,F,170000,1,Management,0,3,3350 Northridge Road,,936-555-0123,10/06/2019 00:00,10/06/2024
18426,322,Luke Gonzales,1973-03-24,M,M,70000,0,Management,1,2,3519 Brookside Drive,,660-555-0153,27/06/2019 00:00,27/06/2024
18427,543,Justin Diaz,1973-04-23,M,M,70000,0,Management,1,2,6386 Holiday Hill Dr,,592-555-0152,13/06/2019 00:00,13/06/2024
18428,547,Alexis Henderson,1973-02-21,S,F,70000,0,Management,1,2,2481 Scottsdale Rd.,,876-555-0144,10/06/2019 00:00,10/06/2024
18429,642,Faith Gonzales,1973-03-14,S,F,70000,0,Management,1,2,5026 Clearbrook Drive,,458-555-0149,11/06/2019 00:00,11/06/2024
18432,302,Jordan Lopez,1958-04-08,M,F,70000,0,Management,1,2,6697 Ridge Park Drive,,987-555-0143,09/06/2019 00:00,09/06/2024
18434,302,Clayton Stone,1958-02-01,M,M,80000,0,Management,1,2,8924 Lindley Ct.,,145-555-0156,29/06/2019 00:00,29/06/2024
18435,644,Maria Phillips,1959-08-19,S,F,70000,0,Management,1,2,2650 Portside Ct,,275-555-0132,09/06/2019 00:00,09/06/2024
18436,369,Richard Johnson,1959-05-20,M,M,80000,0,Management,0,2,3128 Second Street,,705-555-0155,15/06/2019 00:00,15/06/2024
18437,337,Isabella Butler,1960-12-08,M,F,70000,0,Management,1,2,4910 Melinda Court,,289-555-0111,05/06/2019 00:00,05/06/2024
18441,300,Tabitha Munoz,1961-08-21,M,F,70000,0,Management,1,2,8423 Roundtree Court,,535-555-0163,14/06/2019 00:00,14/06/2024
18442,627,Mason Hill,1961-03-02,S,M,70000,0,Management,1,2,1866 Seagull Court,,618-555-0196,17/06/2019 00:00,17/06/2024
18443,22,Ross Lopez,1967-08-08,M,M,10000,1,Clerical,1,2,8553 Wilson Lane,,1 (11) 500 555-0188,19/06/2019 00:00,19/06/2024
18460,368,Faith Butler,2000-04-09,S,F,70000,0,Skilled Manual,0,2,3704 Panoramic Drive,,134-555-0152,07/06/2019 00:00,07/06/2024
18478,298,Eduardo Roberts,1993-10-05,M,M,70000,0,Professional,1,2,3341 Teakwood Dr,,907-555-0129,09/06/2019 00:00,09/06/2024
18479,612,Stacey Chen,1993-10-19,M,F,70000,0,Professional,1,2,8470 Cliffside Drive,,997-555-0119,20/06/2019 00:00,20/06/2024
18480,302,Heidi Suri,1993-07-09,S,F,70000,0,Professional,1,2,1542 Orwood Dr,,280-555-0183,20/06/2019 00:00,20/06/2024
18481,310,Tanya Romero,1993-03-14,M,F,70000,0,Professional,1,2,9050 Blue Ridge Dr.,,464-555-0150,06/06/2019 00:00,06/06/2024
18497,553,Fernando Evans,1993-08-19,S,M,80000,0,Management,0,1,9314 Icicle Way,,462-555-0162,12/06/2019 00:00,12/06/2024
18500,539,Jose Brown,1994-06-25,M,M,60000,0,Professional,1,2,4597 Sunshine Drive,,802-555-0182,13/06/2019 00:00,13/06/2024
18508,299,Michele Chander,1977-07-24,S,F,70000,2,Professional,1,0,2785 Snow Drive,,164-555-0130,15/06/2019 00:00,15/06/2024
18511,343,Mya Jenkins,1976-05-23,S,F,70000,0,Professional,1,2,4595 Sudden Loop,,339-555-0115,17/06/2019 00:00,17/06/2024
18512,336,Alex Torres,1976-06-08,M,M,70000,0,Professional,0,2,3497 Springvale Court,,438-555-0146,08/06/2019 00:00,08/06/2024
18513,302,Edwin Xu,1976-11-19,M,M,70000,0,Professional,0,2,3396 El Dorado Way,,766-555-0140,07/06/2019 00:00,07/06/2024
18514,298,Anne Romero,1976-12-17,S,F,70000,0,Professional,1,2,5781 Sharon Dr.,,332-555-0141,09/06/2019 00:00,09/06/2024
18515,545,Gabrielle Patterson,1976-07-08,M,F,70000,0,Professional,0,2,4224 Almond Avve,,322-555-0185,17/06/2019 00:00,17/06/2024
18516,635,Juan Brooks,1952-08-07,S,M,70000,0,Management,1,2,6576 Lime Ridge Dr.,,816-555-0165,28/06/2019 00:00,28/06/2024
18518,626,Stephanie Scott,1985-05-12,S,F,100000,1,Management,1,4,7177 Marsh Drive,,720-555-0158,24/06/2019 00:00,24/06/2024
18519,298,Alex Cook,1985-08-24,M,M,100000,1,Professional,1,4,6692 Black Walnut Court,,628-555-0114,09/06/2019 00:00,09/06/2024
18525,53,Jack Lal,1983-04-02,M,M,60000,2,Professional,1,0,1306 B St.,,580-555-0160,08/06/2019 00:00,08/06/2024
18526,360,Kevin Hernandez,1982-12-24,S,M,70000,0,Professional,0,1,4635 Patterson Court,,140-555-0154,26/06/2019 00:00,26/06/2024
18527,642,Jonathan Baker,1982-08-28,M,M,70000,0,Skilled Manual,1,1,1560 Harbor View Drive,,110-555-0142,01/06/2019 00:00,01/06/2024
18528,334,John Rodriguez,1982-11-03,M,M,70000,0,Skilled Manual,1,1,5371 El Pintado Road,,582-555-0179,07/06/2019 00:00,07/06/2024
18532,618,Marcus Russell,1962-05-10,M,M,70000,0,Management,1,2,253 Marfargoa Drive,,157-555-0150,18/06/2019 00:00,18/06/2024
18533,383,Lucas Martinez,1962-08-26,M,M,70000,0,Management,1,2,9295 Arcadia Pl,,984-555-0111,25/06/2019 00:00,25/06/2024
18537,300,Kathryn Carson,1963-01-04,S,F,70000,0,Management,1,2,4370 Trafalgar Circle,,666-555-0130,08/06/2019 00:00,08/06/2024
18538,618,Ian Mitchell,1963-09-14,S,M,70000,0,Management,1,2,5186 Elmhurst Lane,,752-555-0198,25/06/2019 00:00,25/06/2024
18539,326,Riley Russell,1963-02-18,M,F,70000,0,Management,1,2,535 La Salle Street,,401-555-0112,28/06/2019 00:00,28/06/2024
18540,322,Victoria Perry,1963-06-28,S,F,70000,0,Management,1,2,5717 Shenandoah Drive,,522-555-0115,27/06/2019 00:00,27/06/2024
18547,358,Ethan Johnson,1992-03-06,M,M,70000,0,Professional,1,0,4049 Hale Court,,621-555-0123,26/06/2019 00:00,26/06/2024
18550,372,Julia Griffin,1990-10-20,M,F,50000,1,Skilled Manual,1,1,3382 Greer Ave,,305-555-0182,08/06/2019 00:00,08/06/2024
18560,301,Anna Miller,1991-11-02,M,F,70000,0,Professional,1,0,2073 Hilltop Road,,160-555-0184,07/06/2019 00:00,07/06/2024
18561,310,Carol Torres,1991-07-19,S,F,70000,0,Professional,1,0,9117 Jacqueline Way,,237-555-0161,29/06/2019 00:00,29/06/2024
18566,314,Bryce Peterson,1990-09-17,M,M,70000,0,Professional,1,0,6451 Greenwood Pl.,,492-555-0163,17/06/2019 00:00,17/06/2024
18578,347,Patrick Rogers,1986-06-13,S,M,70000,0,Professional,1,0,9806 North Star Dr.,,306-555-0183,12/06/2019 00:00,12/06/2024
18581,538,Melinda Dominguez,1989-06-08,S,F,70000,0,Professional,1,0,7776 Partridge Dr.,,344-555-0119,14/06/2019 00:00,14/06/2024
18582,627,Bryan Morgan,1989-01-25,M,M,70000,0,Professional,1,0,6595 Trailview Circle,,626-555-0137,19/06/2019 00:00,19/06/2024
18586,326,Benjamin Patterson,1989-08-22,S,M,80000,0,Professional,1,0,2934 Treat Blvd,,178-555-0184,28/06/2019 00:00,28/06/2024
18592,545,Mackenzie Evans,1985-09-09,S,F,80000,3,Skilled Manual,1,2,9883 Sierra Rd,,414-555-0162,01/06/2019 00:00,01/06/2024
18594,301,Kristi Garcia,1985-10-21,S,F,80000,3,Skilled Manual,1,3,2973 Tanager Road,,959-555-0163,18/06/2019 00:00,18/06/2024
18610,311,Bailey Rivera,1983-01-11,S,F,70000,2,Professional,0,2,2098 Crown Ct,# 235,642-555-0137,28/06/2019 00:00,28/06/2024
18611,548,Taylor Foster,1983-08-28,M,F,70000,2,Professional,1,2,4948 West 4th St,,551-555-0154,07/06/2019 00:00,07/06/2024
18613,315,Cody Murphy,1988-11-14,S,M,70000,0,Professional,0,1,8292 Ferndale Lane,,124-555-0161,18/06/2019 00:00,18/06/2024
18614,345,Seth Wright,1988-05-15,S,M,70000,0,Professional,0,1,5642 La Orinda Pl,,654-555-0116,22/06/2019 00:00,22/06/2024
18615,383,Charles Peterson,1983-03-13,S,M,70000,2,Professional,0,2,470 Laurel,,478-555-0143,15/06/2019 00:00,15/06/2024
18630,198,Priscilla She,1991-02-20,S,F,20000,0,Manual,1,2,"3535, rue des Grands Champs",,1 (11) 500 555-0132,18/06/2019 00:00,18/06/2024
18631,278,Carly Shan,1991-01-05,S,F,20000,0,Manual,0,2,2928 Harmony Way,,1 (11) 500 555-0155,06/06/2019 00:00,06/06/2024
18643,369,Joshua Thomas,1951-06-25,M,M,110000,0,Professional,1,0,2427 Notre Dame Ave.,,718-555-0181,13/06/2019 00:00,13/06/2024
18781,372,Hunter Lewis,1992-04-13,S,M,80000,0,Management,0,1,4302 Oakleaf Ct.,,197-555-0167,28/06/2019 00:00,28/06/2024
18782,326,Patrick Reed,1992-04-23,M,M,80000,0,Management,1,1,6485 Langley Ct.,,538-555-0132,20/06/2019 00:00,20/06/2024
18783,552,Michael Martin,1988-04-19,S,M,80000,0,Management,0,1,1970 Napa Ct.,,743-555-0126,28/06/2019 00:00,28/06/2024
18789,648,Seth Robinson,1988-04-21,S,M,110000,1,Management,0,2,7992 Elm Road,,683-555-0147,23/06/2019 00:00,23/06/2024
18791,638,Megan Blue,1999-08-23,S,F,40000,0,Skilled Manual,1,2,9652 Los Angeles,,952-555-0115,23/06/2019 00:00,23/06/2024
18803,611,Cedric Zheng,1991-11-27,M,M,60000,1,Skilled Manual,1,0,26 Plymouth Dr.,,433-555-0141,08/06/2019 00:00,08/06/2024
18804,347,Aaron Gonzales,1991-05-26,M,M,60000,1,Skilled Manual,1,0,4247 Bellows Ct,,647-555-0136,18/06/2019 00:00,18/06/2024
18806,539,Kaitlyn Torres,1992-09-08,M,F,50000,1,Skilled Manual,1,0,3340 Baywood Drive,,635-555-0110,02/06/2019 00:00,02/06/2024
18808,310,Gabrielle Perez,1976-04-26,S,F,70000,2,Professional,1,1,5993 Baywood Drive,,988-555-0180,19/06/2019 00:00,19/06/2024
18817,633,Brittany Russell,1983-01-14,S,F,90000,0,Professional,0,2,1437 Doon Cr,,118-555-0149,26/06/2019 00:00,26/06/2024
18818,343,Lucas Torres,1983-03-16,M,M,130000,2,Management,1,3,3848 Mt. Diablo St.,,476-555-0141,22/06/2019 00:00,22/06/2024
18819,368,Miranda Bennett,1983-04-26,M,F,150000,1,Management,1,2,7475 Peachwillow Street,,278-555-0150,07/06/2019 00:00,07/06/2024
18824,331,Elijah Collins,1982-08-24,M,M,120000,3,Professional,1,4,2535 Park Lane,,620-555-0143,01/06/2019 00:00,01/06/2024
18827,536,Carmen Raman,1981-11-22,S,F,80000,4,Professional,1,3,9327 Roland Drive,,990-555-0183,29/06/2019 00:00,29/06/2024
18829,618,Jackson Simmons,1981-03-14,S,M,90000,3,Professional,1,0,6328 Eola,,762-555-0151,05/06/2019 00:00,05/06/2024
18831,298,Andy Hernandez,1981-12-28,S,M,110000,3,Management,1,3,5485 Wee Donegal,# 77,922-555-0148,28/06/2019 00:00,28/06/2024
18832,355,Dylan Jackson,1981-08-07,M,M,130000,3,Management,0,3,594 Danesta Dr.,,708-555-0179,14/06/2019 00:00,14/06/2024
18833,334,Morgan Baker,1975-03-03,M,F,60000,0,Professional,0,2,3560 River Rock Lane,,156-555-0171,11/06/2019 00:00,11/06/2024
18834,614,Ana Foster,1975-10-20,M,F,60000,0,Professional,0,2,7680 Glaze Ct,,117-555-0159,30/06/2019 00:00,30/06/2024
18838,372,Natalie Morris,1975-09-13,M,F,80000,2,Professional,1,1,3159 C Wharton Way,,479-555-0144,19/06/2019 00:00,19/06/2024
18840,633,Alexandria Barnes,1975-12-19,M,F,80000,2,Professional,0,1,3875 Black Walnut Court,,388-555-0133,01/06/2019 00:00,01/06/2024
18848,299,Christian Harris,1956-05-04,M,M,70000,0,Management,1,2,9904 C. Mt. Hood,,755-555-0163,15/06/2019 00:00,15/06/2024
18849,632,Faith Flores,1980-06-15,S,F,100000,2,Professional,1,4,5840 Hillview Ct,,750-555-0154,05/06/2019 00:00,05/06/2024
18850,339,Ethan Hughes,1980-07-13,M,M,130000,3,Management,1,3,551 Two Bay Road,,192-555-0120,07/06/2019 00:00,07/06/2024
18851,337,Dalton Cook,1974-10-16,M,M,80000,0,Skilled Manual,0,2,8634 Mi Casa Court,,944-555-0117,14/06/2019 00:00,14/06/2024
18854,623,Hunter Turner,1974-05-25,M,M,60000,0,Skilled Manual,0,2,1908 Petarct,,959-555-0118,21/06/2019 00:00,21/06/2024
18856,352,Thomas Green,1974-03-15,M,M,60000,0,Skilled Manual,0,2,4135 Kaywood Drive,,198-555-0118,25/06/2019 00:00,25/06/2024
18857,614,Sebastian Sanders,1974-07-04,M,M,60000,0,Skilled Manual,1,2,5680 Camelback Ct.,,300-555-0170,22/06/2019 00:00,22/06/2024
18858,336,Miguel Parker,1974-05-05,S,M,60000,0,Skilled Manual,1,2,5980 Icicle Circle,Unit H,199-555-0159,21/06/2019 00:00,21/06/2024
18860,635,Sydney Foster,1974-12-17,M,F,70000,1,Professional,0,0,512 Palms Dr,,714-555-0190,08/06/2019 00:00,08/06/2024
18862,300,Luke Zhang,1974-09-22,M,M,70000,1,Professional,1,0,824 El Campo Ct,,853-555-0199,06/06/2019 00:00,06/06/2024
18863,383,Charles Scott,1974-11-14,S,M,70000,1,Professional,1,0,6557 Rose St.,,750-555-0154,22/06/2019 00:00,22/06/2024
18864,361,Elijah Long,1974-09-12,M,M,70000,1,Professional,0,0,7360 San Benito Drive,,706-555-0161,07/06/2019 00:00,07/06/2024
18865,623,Ashley Hayes,1973-01-23,M,F,60000,0,Management,1,2,8447 Kentucky Dr.,,117-555-0125,14/06/2019 00:00,14/06/2024
18866,311,Miguel Scott,1973-04-02,M,M,60000,0,Management,0,2,975 Madrid,,399-555-0192,14/06/2019 00:00,14/06/2024
18867,545,Thomas Perry,1972-09-15,M,M,40000,0,Professional,0,2,5064 Greendell Rd,,522-555-0149,05/06/2019 00:00,05/06/2024
18868,337,Adam Long,1972-05-18,S,M,40000,0,Professional,1,2,4666 Lancelot Drive,,954-555-0118,01/06/2019 00:00,01/06/2024
18869,343,Ashley Flores,1972-08-28,M,F,40000,0,Professional,0,2,289 D Bel Air Drive,,666-555-0149,02/06/2019 00:00,02/06/2024
18876,300,Luke Chen,1959-08-19,M,M,70000,0,Management,1,2,8432 Sierra Madre,#914,982-555-0198,17/06/2019 00:00,17/06/2024
18878,310,Mallory Ramos,1960-10-19,M,F,80000,0,Management,1,2,3271 Norse Ct,,295-555-0171,03/06/2019 00:00,03/06/2024
18881,546,Kimberly James,1961-02-07,M,F,70000,0,Management,1,2,800 Treeline Drive,,311-555-0111,25/06/2019 00:00,25/06/2024
18887,607,Kari Hernandez,1997-05-24,S,F,40000,0,Clerical,1,2,5486 Maria Vega Court,,318-555-0161,29/06/2019 00:00,29/06/2024
18894,345,Eric Allen,1997-09-21,S,M,70000,0,Skilled Manual,1,2,4478 W Lake Drive,,507-555-0146,16/06/2019 00:00,16/06/2024
18905,627,Samuel Adams,1999-10-03,S,M,70000,0,Skilled Manual,0,2,3518 Black Pine Lane,,161-555-0157,22/06/2019 00:00,22/06/2024
18914,301,Felicia Ruiz,1995-07-16,S,F,40000,0,Skilled Manual,0,2,7538 Adobe Dr,,536-555-0198,14/06/2019 00:00,14/06/2024
18937,348,Ian Reed,1977-02-10,S,M,70000,0,Skilled Manual,1,2,579 Mepham Dr.,,791-555-0194,03/06/2019 00:00,03/06/2024
18941,536,Philip Torres,1977-03-08,M,M,70000,2,Professional,0,0,3704 Greendell Rd.,,861-555-0133,27/06/2019 00:00,27/06/2024
18945,335,Marcus Cox,1976-06-23,M,M,60000,0,Professional,0,2,6535 Gilardy Dr.,,764-555-0116,30/06/2019 00:00,30/06/2024
18955,352,Justin Jones,1982-02-19,S,M,40000,2,Skilled Manual,1,2,4174 Tara St.,,638-555-0114,01/06/2019 00:00,01/06/2024
18956,358,Sara Howard,1982-04-17,S,F,70000,0,Professional,0,1,4730 Peterson Place,,141-555-0158,23/06/2019 00:00,23/06/2024
18976,539,Garrett Howard,1964-04-21,S,M,40000,0,Professional,1,2,1760 Dubne Court,,135-555-0153,02/06/2019 00:00,02/06/2024
18977,536,Jackson Wang,1964-08-17,M,M,40000,0,Professional,0,2,5901 Buckthorn Court,,660-555-0162,08/06/2019 00:00,08/06/2024
18979,372,Noah Taylor,1964-03-21,M,M,40000,0,Professional,0,2,6647 Reva Dr,,122-555-0116,11/06/2019 00:00,11/06/2024
